58204.4215162 16.5843525 0.0153739834
58204.4422685 16.4824982 0.0149551304
58207.3872222 16.585743 0.0153800948
58207.4312847 16.5365372 0.0151704308
58210.4090856 16.6023293 0.015453795
58210.4311921 16.4394913 0.014794495
58235.3004398 16.2235756 0.0141189704
58235.3553819 16.5918636 0.0154071106
58236.2933565 16.6412334 0.0156328622
58237.2992593 16.5621185 0.0152777722
58246.335625 16.4078865 0.0146822771
58255.3360764 16.2007332 0.0140592465
58258.2942824 16.497757 0.0150143802
58267.2159606 16.5653458 0.015291567
58270.2696759 16.4081497 0.0146831935
58276.2532292 16.4182014 0.0147183714
58282.2919444 16.4119492 0.0146964313
58288.2098843 16.5353966 0.0151657257
58294.2101273 16.3639736 0.0145342648
58301.2538542 16.2030716 0.0140652657
58304.2109028 16.5169907 0.0150907822
58307.2111458 16.4504108 0.014834404
58312.2534838 16.6051521 0.0154664945
58315.1697454 16.2353363 0.0141505394
58328.2414583 16.5895004 0.0153966574
58332.1733565 16.5851307 0.0153774032
58336.2347454 16.3052139 0.0143500436
58343.1708218 16.3957253 0.014640375
58346.1486921 16.2705956 0.0142486226
58364.1918171 16.4242001 0.0147395954
58368.1944329 16.5691967 0.0153081072
58480.528287 16.2755127 0.0142627172
58502.4817477 16.2877789 0.014298317
58505.4965741 16.2543068 0.0142026665
58507.550706 16.3126354 0.0143724633
58511.5021065 16.4458351 0.0148176113
58522.5175579 16.240654 0.0141650019
58526.5456481 16.2725964 0.0142543418
58547.3945139 16.380249 0.0145880673
58556.4799884 16.2194099 0.0141079202
58560.4825 16.3584251 0.0145162055
58575.4834838 16.2814751 0.0142799383
58580.4574653 16.5616417 0.0152757382
58583.3969213 16.1992397 0.0140554141
58592.4544907 16.5489616 0.0152221201
58597.461169 16.2470818 0.0141826384
58599.3475694 16.607399 0.0154766347
58608.3156366 16.5891247 0.0153949996
58616.2746296 16.4950943 0.0150039513
58619.2741551 16.4055176 0.01467406
58632.3412269 16.4554882 0.0148531608
58635.2128356 16.5562134 0.0152526824
58638.316331 16.3414307 0.0144617558
58646.2086574 16.3366013 0.014446523
58647.2121875 16.5728474 0.0153238578
58650.1926505 16.7015324 0.0159281157
58653.2743403 16.3162403 0.0143834418
58657.2100463 16.6064987 0.0154725704
58663.2118056 16.5731773 0.0153252855
58666.2090856 16.5881729 0.0153907947
58675.2990046 16.5761051 0.0153379776
58678.2710301 16.5528564 0.0152385011
58684.1899306 16.369648 0.0145528829
58690.1924306 16.2107143 0.0140850851
58693.2337847 16.5697689 0.0153105725
58705.2482639 16.5517693 0.0152339218
58708.1747569 16.3434029 0.0144680049
58712.1489699 16.4899483 0.0149839055
58715.1537153 16.3448219 0.0144725181
58718.1559606 16.2531433 0.0141994273
58723.1512847 16.5121422 0.0150713408
58728.146331 16.5217342 0.0151099227
58734.1700463 16.2011032 0.0140602011
58749.1288426 16.232151 0.0141419321
58760.1455324 16.5518398 0.015234217
58852.5253241 16.2776451 0.0142688612
58861.5040162 16.2735405 0.0142570464
58879.5204051 16.5904922 0.0154010411
58883.4828241 16.2964554 0.0143238967
58886.4991782 16.220356 0.0141104236
58891.4782755 16.5803051 0.0153562659
58894.5629282 16.2167664 0.0141009483
58904.5470486 16.3845634 0.0146025363
58914.4819329 16.3796005 0.014585902
58956.3769097 16.4831657 0.0149576981
58963.3355556 16.4137516 0.0147027364
