58198.4390046 17.0938072 0.0176926274
58218.4256829 16.7702045 0.015408556
58219.3794907 17.0845299 0.0176148042
58219.4017477 16.8348503 0.0157989357
58219.4201736 16.4561195 0.0139008034
58222.3898032 16.925621 0.0163998827
58222.4134144 16.4282532 0.0137946568
58222.5123495 17.0153732 0.0170592424
58226.3562269 16.6733665 0.0148781622
58226.3978356 18.4106922 0.0408476926
58229.3772917 17.0699234 0.0174938738
58243.3137963 17.0868053 0.0176338088
58246.3790162 16.4542198 0.0138934329
58249.2749306 17.0562592 0.0173825007
58252.3537616 16.3598995 0.0135511486
58255.2945602 16.9827232 0.0168115608
58258.2529514 17.0907059 0.017666515
58270.316088 16.5356293 0.0142266965
58273.3325926 16.9738331 0.0167456847
58276.2945949 16.4346199 0.0138185527
58279.2759491 16.3145142 0.0134021454
58288.2526157 16.3268967 0.0134418225
58291.252662 16.4118977 0.013734241
58298.270787 16.3633347 0.0135628264
58304.1749421 17.1048965 0.0177867021
58307.207963 16.8189011 0.0156998076
58312.2113542 16.6850166 0.0149386721
58328.2090972 16.6209774 0.0146167492
58328.2628704 17.0430145 0.0172761641
58332.2728125 17.0427551 0.017274091
58339.1531481 16.936161 0.0164738614
58343.1517361 16.3403988 0.0134859132
58346.170625 16.7743492 0.0154326884
58358.1902662 16.9938889 0.0168952309
58361.1381481 16.9214191 0.0163706392
58364.1347801 16.9831276 0.0168145671
58368.1310185 16.345932 0.0135042388
58465.5534259 16.3292961 0.0134495944
58465.5583102 16.3177147 0.0134123266
58465.563206 16.3386383 0.0134801148
58465.5681134 16.4175835 0.0137550822
58467.5541435 17.0201569 0.017096309
58467.5589468 17.085392 0.0176219996
58467.5637616 17.0994129 0.0177400373
58468.5563079 16.3412971 0.0134888822
58468.5611458 16.4112873 0.0137320114
58468.5659722 16.4980049 0.0140681388
58468.5708102 16.6934414 0.014982976
58471.5575231 16.4873104 0.01402451
58471.5624884 16.5910206 0.0144749088
58471.5674421 16.7031879 0.0150348144
58471.5723958 16.8195705 0.015703937
58472.5587384 16.5939865 0.0144887082
58472.5635532 16.4698563 0.0139546376
58472.5683681 16.3955517 0.013675224
58472.572419 16.3616962 0.0135572506
58476.5366667 17.0408115 0.0172586292
58482.5624421 16.7982674 0.0155743193
58482.5676157 16.7156944 0.0151022524
58482.5724769 16.625206 0.0146372123
58482.5773495 16.4655571 0.0139376791
58505.5487963 17.0790558 0.0175692532
58508.5177431 16.9146957 0.0163241457
58511.5428241 17.0764923 0.0175480098
58522.5471644 16.5284843 0.0141959758
58526.5235995 16.848114 0.015882818
58539.3585069 17.0821095 0.0175946224
58556.5026968 16.6965599 0.0149994958
58560.4389699 17.4521103 0.0213772897
58572.4573148 16.4868965 0.014022829
58586.3769676 16.4500504 0.013877335
58597.3801389 18.0897217 0.0323213115
58605.3779745 16.3445797 0.0134997424
58608.3378472 16.8702621 0.0160258301
58612.3360301 17.0682144 0.0174798463
58616.3588657 17.0526962 0.017353747
58619.3346991 16.826664 0.0157478247
58632.3038889 16.3344269 0.0134663079
58635.2902662 16.4044228 0.0137070799
58638.2704977 16.5806026 0.0144268507
58641.2742014 16.3891411 0.0136524457
58644.2534028 16.6278992 0.0146503011
58647.2523611 16.465723 0.013938332
58650.2541551 16.3425789 0.0134931188
58657.2539583 16.7727547 0.0154233957
58660.2328009 17.0157871 0.0170624405
58663.1906481 17.0686722 0.0174835995
58666.1715162 16.9347668 0.0164640229
58669.1838426 17.1076031 0.0178098474
58672.1929398 17.0766773 0.017549539
58675.2334144 16.3444366 0.0134992702
58678.1921759 16.9407082 0.0165060498
58681.2495023 16.6764889 0.0148942908
58690.169919 16.7263966 0.0151607972
58698.176169 16.9664688 0.0166916326
58708.2501157 16.7732067 0.0154260276
58712.2374421 17.058754 0.0174027104
58718.1424769 16.6463013 0.014740956
58726.1376389 16.8266487 0.015747726
58728.2029051 16.4828377 0.0140064452
58734.1265278 17.0288143 0.0171638858
58737.1743171 16.4126835 0.0137371123
58749.1136111 16.4934769 0.014049585
58760.1040162 17.0481911 0.0173175335
58760.1088426 17.0603065 0.0174153205
58760.1136806 17.07938 0.0175719429
58760.1185185 17.5115948 0.0221336484
58762.1014583 16.8711624 0.0160317197
58762.1064236 16.8066101 0.0156246917
58762.1114005 16.6811562 0.0149185192
58762.1163773 16.5980759 0.0145078199
58764.0983565 16.3693905 0.0135835595
58764.1032292 16.4002686 0.0136921182
58764.1080903 16.5140648 0.0141348522
58764.112963 16.6210022 0.0146168647
58766.0964468 17.0854588 0.0176225547
58766.1014352 17.083107 0.0176029336
58766.1113889 17.1227016 0.0179401804
58768.094456 16.6912689 0.0149715031
58768.0994097 16.5770016 0.0144103849
58768.104375 16.5153351 0.014140184
58768.1093287 16.4043121 0.013706686
58770.0928356 16.5061703 0.014101875
58770.0978704 16.6338463 0.0146793677
58770.1028819 16.703413 0.0150360214
58770.1079051 16.8272591 0.0157515183
58772.0946065 17.1034164 0.0177740864
58772.0995023 17.0204163 0.0170983169
58772.1043866 17.0734711 0.0175230671
58776.0871875 16.7174492 0.0151118012
58776.0922106 16.8641663 0.0159860924
58776.0972338 16.9129925 0.0163124297
58776.1022454 17.0326691 0.017194191
58835.5566088 17.1270523 0.0179781467
58835.5613657 17.0635681 0.0174418669
58837.5693056 16.400774 0.0136939334
58837.5740972 16.355999 0.0135379527
58852.5623032 16.4736862 0.0139698274
58861.5440509 16.6609573 0.0148146693
58873.540463 17.0743408 0.0175302327
58876.5629514 16.9838314 0.0168198217
58879.5414699 17.0781441 0.0175616927
