58332.4099421 19.9461842 0.0967604145
58332.4104051 20.3113365 0.127089947
58334.4264352 20.0483074 0.104541034
58335.4225463 20.2626915 0.12264619
58335.4229977 20.1810913 0.115469858
58336.4444676 20.1775665 0.115167864
58336.4458681 20.2742825 0.123693958
58344.4523148 20.0518436 0.104820088
58353.3483681 20.2137356 0.118298724
58354.3310417 20.4837894 0.143811867
58355.3288426 20.1607399 0.11373467
58356.325081 19.9166279 0.0946082026
58362.3747685 20.0585537 0.105351359
58363.4493403 20.1730614 0.114782609
58365.3696644 20.2473354 0.121268965
58366.3926968 20.1908989 0.116313949
58368.3335532 20.0490532 0.104599886
58372.339213 20.2342548 0.120105684
58374.3708565 20.1742172 0.114881381
58380.3033681 20.0226898 0.102538675
58383.3185764 20.0363064 0.103598699
58386.3601736 19.8870621 0.0924992189
58423.3413542 19.9102287 0.0941480324
58425.2634028 20.1492767 0.112766907
58429.284919 20.5437069 0.148795724
58431.3280787 19.9762897 0.098998405
58432.3178356 20.1884022 0.116098665
58435.2845255 20.2087898 0.11786662
58437.283206 20.1815338 0.115507916
58443.1334954 20.0852222 0.107486486
58449.2501736 20.0820751 0.107232593
58456.2242593 20.162466 0.113880999
58457.1976852 20.2325516 0.119954735
58710.3929051 20.0386257 0.103780255
58710.3933449 20.3116627 0.127120212
58711.3961227 20.4790554 0.143333554
58711.4096412 20.2413025 0.120731391
58713.3867245 20.0389118 0.103802659
58717.5072222 20.0944862 0.108236939
58717.5076736 20.0118351 0.101700485
58718.5075579 20.3381844 0.129595071
58718.5080093 20.1583729 0.113534428
58719.4086806 20.3122082 0.127170786
58724.3908796 20.2424927 0.120837264
58726.3900116 20.3032265 0.126340687
58726.390463 20.2830887 0.124494463
58738.3436806 20.2399826 0.120613918
58738.3441319 20.5800304 0.151578784
58739.4437037 20.348772 0.130593181
58739.4441551 20.0658493 0.105931744
58740.4233102 20.0557575 0.105129801
58740.4237616 20.1004105 0.108718991
58741.4002431 20.2912483 0.125240073
58745.4065856 20.1612797 0.113780536
58747.4165625 20.1301079 0.111164056
58747.4170139 20.1849365 0.115800209
58748.3178009 20.4162331 0.137085646
58750.3088657 20.1184406 0.110198051
58750.3093171 20.1558514 0.113321193
58751.2849074 20.2151012 0.118418343
58751.2853588 20.1747093 0.114923537
58758.3303009 20.3618145 0.131830424
58758.3307523 20.1896839 0.11620903
58759.3013542 20.0132275 0.101807646
58759.301794 20.2259693 0.119373485
58761.3626273 20.113596 0.10979899
58761.3630671 20.1785431 0.115251571
58763.284456 20.0491009 0.104603648
58763.2848958 20.1429214 0.112233475
