oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
1694110100000370,99742118,2458751.9256258067,58751.421180600002,20.14925,0.109118246,0,zg,22.416878499999999,38.703004700000001,0.691999972,0.0419999994,20190925421181,1694,0xa,0x1,21.3999996,26.076561,0.030873185,-0.0621421263,7.65289406e-06,30,1.03499997,3
1694110100000370,100342771,2458757.9324317179,58757.427719899999,20.0032673,0.0986703336,0,zg,22.416799999999999,38.702943699999999,0.546000004,0.0489999987,20191001427708,1694,0xa,0x1,21.3899994,26.1807632,0.0290769115,-0.0807016343,6.73066916e-06,30,1.07500005,2
1694110100000370,100342817,2458757.9328831332,58757.428171300002,20.0560074,0.102361061,0,zg,22.416925500000001,38.702942899999996,0.648999989,0.0289999992,20191001428171,1694,0xa,0x1,21.4099998,26.1815052,0.0294632092,-0.0833827034,6.92320145e-06,30,1.07599998,3
1694110100000370,100438201,2458758.8867636924,58758.382013900002,19.9758835,0.0967928693,0,zg,22.416907800000001,38.702958000000002,0.649999976,0.0970000029,20191002382002,1694,0xa,0x1,21.6800003,26.1586895,0.0269959513,-0.0603224114,5.77559103e-06,30,1.01400006,2
1694110100000370,100438247,2458758.887226711,58758.382476899998,19.97122,0.0964758545,0,zg,22.416935899999999,38.702938400000001,1.08599997,-0.0500000007,20191002382465,1694,0xa,0x1,21.7700005,26.1720257,0.026278371,-0.0787701085,5.44484055e-06,30,1.01400006,3
1694110100000370,100638699,2458760.8918162151,58760.386990699997,20.0414791,0.101334721,0,zg,22.416872600000001,38.702991099999998,0.411000013,0.0480000004,20191004386979,1694,0xa,0x1,21.4599991,26.1719074,0.0269620027,-0.0630181804,5.82391476e-06,30,1.023,2
1694110100000370,100638744,2458760.8922676318,58760.3874421,19.9551411,0.0953888595,0,zg,22.416891799999998,38.702976399999997,0.690999985,0.0419999994,20191004387442,1694,0xa,0x1,21.4099998,26.1645679,0.0284051169,-0.0467214845,6.4637652e-06,30,1.02400005,3
1694110100000370,100828978,2458762.7946723476,58762.2897801,20.0420818,0.101377189,0,zg,22.416718899999999,38.703009799999997,0.93599999,0.0759999976,20191006289757,1694,0xa,0x1,21.0900002,26.1593399,0.0301973447,-0.0390158929,7.53523682e-06,30,1.03900003,2
1694110100000370,100829023,2458762.7951237634,58762.290231500003,20.0769768,0.103855528,0,zg,22.4169585,38.702938199999998,0.500999987,-0.0350000001,20191006290232,1694,0xa,0x1,21.3400002,26.1582451,0.0270101167,-0.0457069203,5.99898203e-06,30,1.03799999,3
1694110100000370,101030333,2458764.808290659,58764.303333299998,20.0774326,0.103888147,0,zg,22.416913900000001,38.7029481,0.800999999,0.179000005,20191008303322,1694,0xa,0x1,21.2000008,26.1539841,0.0269570854,-0.0631860495,6.04244042e-06,30,1.01699996,2
1694110100000370,101030378,2458764.8087420729,58764.303784700001,20.0112934,0.0992256328,0,zg,22.4169065,38.702952600000003,0.860000014,0.0209999997,20191008303785,1694,0xa,0x1,21.2099991,26.1578445,0.0281144232,-0.0700423345,6.47631214e-06,30,1.01600003,3
1694110100000370,101228937,2458766.7943909499,58766.289375,20.0920963,0.10494215,0,zg,22.416691400000001,38.702853300000001,1.20799994,0.0419999994,20191010289329,1694,0xa,0x1,20.3600006,26.172369,0.0340814292,-0.0482878685,1.28420161e-05,30,1.02499998,2
1694110100000370,101428145,2458768.7865273231,58768.2814583,19.644968,0.0763071403,0,zg,22.4168588,38.702924400000001,0.864000022,-0.166999996,20191012281400,1694,0xa,0x1,20.2900009,26.1525345,0.0372917168,-0.0531425104,1.74727447e-05,30,1.028,2
1694110100000370,101428190,2458768.7869787375,58768.281909700003,20.1259613,0.107403807,0,zg,22.417076699999999,38.702835700000001,0.735000014,-0.182999998,20191012281910,1694,0xa,0x1,20.2399998,26.1435318,0.0353265144,-0.0291679259,1.57913873e-05,30,1.028,3
1694110100000370,102922751,2458783.7327912366,58783.227511600002,19.9554806,0.0954117328,0,zg,22.416882300000001,38.702948200000002,1.35500002,-0.061999999,20191027227500,1694,0xa,0x1,21.1100006,26.1759377,0.0347529799,-0.087754108,9.86347459e-06,30,1.046,2
1694110100000370,102922796,2458783.733242637,58783.227962999998,20.0361633,0.10096091,0,zg,22.416917000000002,38.702981100000002,0.874000013,0.141000003,20191027227963,1694,0xa,0x1,21.2299995,26.1786213,0.0343552306,-0.0941736475,9.71779627e-06,30,1.046,3
1694110100000370,103221964,2458786.7249220652,58786.219641199998,19.955555,0.0954166949,0,zg,22.4168509,38.703075400000003,1.31900001,0.0109999999,20191030219618,1694,0xa,0x1,20.7999992,26.1373119,0.0391011946,-0.0727823377,1.37340694e-05,30,1.046,2
1694110100000370,103222009,2458786.725373467,58786.2200926,20.0142345,0.0994297788,0,zg,22.416771300000001,38.702984700000002,1.19000006,0.0659999996,20191030220093,1694,0xa,0x1,20.9899998,26.1389904,0.0398745127,-0.0794399455,1.36646768e-05,30,1.04499996,3
1694110100000370,103537234,2458789.8776166425,58789.372349500001,20.0857506,0.104485214,0,zg,22.416925599999999,38.702998700000002,0.98299998,0.0909999982,20191102372350,1694,0xa,0x1,20.7099991,26.1360931,0.0372706912,-0.0645324439,1.28685579e-05,30,1.16400003,2
1694110100000370,103537280,2458789.8780680434,58789.372800899997,20.0102119,0.0991505906,0,zg,22.416918899999999,38.702883,1.13699996,0.114,20191102372801,1694,0xa,0x1,20.6399994,26.1365547,0.0364904851,-0.0624434054,1.24251856e-05,30,1.16499996,3
1694110100000370,103726246,2458791.7677168874,58791.262465300002,19.8692665,0.0897445977,0,zg,22.416879099999999,38.702972600000003,0.753000021,-0.0379999988,20191104262465,1694,0xa,0x1,21.3500004,26.1568871,0.0315194018,-0.0718355328,8.1169519e-06,30,1.00199997,2
1694110100000370,103726291,2458791.7681682822,58791.262916699998,20.1550198,0.109545641,0,zg,22.416898700000001,38.703007800000002,0.944999993,-0.0250000004,20191104262917,1694,0xa,0x1,21.2999992,26.1576405,0.0328663401,-0.0747129545,8.90723641e-06,30,1.00199997,3
1694110100000370,103918594,2458793.6911791628,58793.1859491,20.1280804,0.107559122,0,zg,22.416829100000001,38.702933600000001,0.737999976,-0.143999994,20191106185949,1694,0xa,0x1,20.8899994,26.1256065,0.0299931653,-0.047325749,8.22398579e-06,30,1.07299995,2
1694110100000370,103918640,2458793.6916305562,58793.186400500002,19.9291592,0.0936523825,0,zg,22.4168901,38.702993499999998,1.05999994,0.208000004,20191106186389,1694,0xa,0x1,21.0200005,26.1246853,0.0310322363,-0.0462470166,8.33973991e-06,30,1.07200003,3
1694110100000370,104119667,2458795.7018797258,58795.196678200002,19.926178,0.0934547186,0,zg,22.4168603,38.702985599999998,0.737999976,-0.217999995,20191108196667,1694,0xa,0x1,20.6499996,26.1556587,0.03038726,-0.0430042967,9.48945399e-06,30,1.04299998,2
1694110100000370,104119712,2458795.7023311141,58795.197129599997,20.109827,0.106226325,0,zg,22.4168485,38.7031068,1.20500004,-0.143999994,20191108197130,1694,0xa,0x1,20.7700005,26.153307,0.0304669067,-0.0475001857,9.34874879e-06,30,1.04299998,3
1694210100000536,57840994,2458332.9104744955,58332.409942099999,19.9461842,0.0967604145,0,zr,22.416858399999999,38.702936200000003,0.772000015,0.0309999995,20180802409942,1694,0xa,0x1,20.75,26.1868725,0.0224872399,0.0955490917,3.93572918e-06,30,1.17900002,2
1694210100000536,57841040,2458332.9109375309,58332.410405100003,20.3113365,0.127089947,0,zr,22.4169178,38.702958000000002,0.36500001,0.0839999989,20180802410394,1694,0xa,0x1,20.8400002,26.1770248,0.0249397177,0.0995679721,4.85861392e-06,30,1.17799997,2
1694210100000536,58042643,2458334.927142581,58334.426435200003,20.0483074,0.104541034,0,zr,22.416884899999999,38.7029766,0.501999974,-0.0109999999,20180804426435,1694,0xa,0x1,21.1599998,26.2296467,0.0228631087,0.0977043286,4.06475556e-06,30,1.10899997,2
1694210100000536,58142254,2458335.9233399127,58335.422546299997,20.2626915,0.12264619,0,zr,22.4169163,38.702934800000001,0.574999988,0.0419999994,20180805422535,1694,0xa,0x1,21.2399998,26.2446671,0.0192246847,0.103004605,2.89828017e-06,30,1.11300004,2
1694210100000536,58142299,2458335.9237913513,58335.4229977,20.1810913,0.115469858,0,zr,22.4168971,38.702978299999998,0.65200001,-0.158999994,20180805422986,1694,0xa,0x1,21.2999992,26.2430935,0.0191500001,0.100214072,2.88364117e-06,30,1.11099994,2
1694210100000536,58244446,2458336.9453495196,58336.444467599998,20.1775665,0.115167864,0,zr,22.4168719,38.702983600000003,0.583000004,-0.112999998,20180806444213,1694,0xa,0x1,21.1599998,26.2555943,0.0192943309,0.105884284,2.92909203e-06,30,1.05700004,2
1694210100000536,58244586,2458336.9467501412,58336.445868100003,20.2742825,0.123693958,0,zr,22.416846,38.703015899999997,0.375999987,-0.00800000038,20180806445845,1694,0xa,0x1,20.8500004,26.2702827,0.0206774008,0.102585979,3.35631739e-06,30,1.05400002,2
1694210100000536,59045231,2458344.9538794127,58344.452314800001,20.0518436,0.104820088,0,zr,22.416926700000001,38.702947399999999,0.437999994,0,20180814452292,1694,0xa,0x1,21.7800007,26.2096214,0.0218142681,0.103479937,3.89367506e-06,30,1.01600003,2
1694210100000536,59934836,2458353.8506604433,58353.3483681,20.2137356,0.118298724,0,zr,22.416884499999998,38.702983199999998,1.39400005,-0.216000006,20180823348345,1694,0xa,0x1,21.0400009,26.2381878,0.0215827934,0.101044714,3.72028035e-06,30,1.19700003,2
1694210100000536,60033104,2458354.833411762,58354.331041700003,20.4837894,0.143811867,0,zr,22.4169026,38.702893400000001,0.725000024,-0.0160000008,20180824330995,1694,0xa,0x1,21.0200005,26.2294292,0.0247152578,0.100511923,4.86592489e-06,30,1.26100004,2
1694210100000536,60132884,2458355.831290958,58355.3288426,20.1607399,0.11373467,0,zr,22.416907399999999,38.702984499999999,1.15499997,-0.261999995,20180825328796,1694,0xa,0x1,20.7800007,26.2353535,0.0217612553,0.0973054245,3.77152242e-06,30,1.25800002,2
1694210100000536,60232508,2458356.8276068936,58356.325081000003,19.9166279,0.0946082026,0,zr,22.416859500000001,38.702959200000002,0.712000012,-0.0379999988,20180826325035,1694,0xa,0x1,20.5699997,26.2412033,0.0250044446,0.102055244,4.9854907e-06,30,1.26300001,2
1694210100000536,60837476,2458362.8777501816,58362.374768499998,20.0585537,0.105351359,0,zr,22.416833499999999,38.702998200000003,0.592999995,0.111000001,20180901374688,1694,0xa,0x1,20.8299999,26.2551098,0.0214314051,0.106491849,3.68871656e-06,30,1.05499995,2
1694210100000536,60944934,2458363.9524000208,58363.449340300001,20.1730614,0.114782609,0,zr,22.416916400000002,38.702916799999997,0.964999974,-0.157000005,20180902449329,1694,0xa,0x1,21.1100006,26.2325993,0.0197476763,0.100052439,3.12912812e-06,30,1.005,2
1694210100000536,61136966,2458365.872861152,58365.369664400001,20.2473354,0.121268965,0,zr,22.416943799999999,38.702977599999997,0.93599999,0.194999993,20180904369653,1694,0xa,0x1,21.3600006,26.2319012,0.0188936386,0.102920473,2.87869671e-06,30,1.04900002,2
1694210100000536,61239269,2458366.8959652768,58366.392696800001,20.1908989,0.116313949,0,zr,22.416951300000001,38.702970100000002,0.345999986,0.00600000005,20180905392685,1694,0xa,0x1,21.6200008,26.2464714,0.0185432639,0.102736875,2.76109745e-06,30,1.01699996,2
1694210100000536,61433355,2458368.8369551357,58368.333553199998,20.0490532,0.104599886,0,zr,22.416912,38.702959399999997,0.666999996,-0.136000007,20180907333507,1694,0xa,0x1,21.5499992,26.2376118,0.0190454256,0.0941012502,2.90575099e-06,30,1.10899997,2
1694210100000536,61833921,2458372.8428791156,58372.339212999999,20.2342548,0.120105684,0,zr,22.417036100000001,38.702931800000002,0.279000014,0.0170000009,20180911339213,1694,0xa,0x1,21.2800007,26.2738609,0.0172163341,0.0927834436,2.36062147e-06,30,1.07000005,2
1694210100000536,62037085,2458374.8746504467,58374.370856499998,20.1742172,0.114881381,0,zr,22.416922100000001,38.702961700000003,1.07099998,0.0179999992,20180913370833,1694,0xa,0x1,21.6200008,26.2698936,0.017398404,0.0976059139,2.40862141e-06,30,1.01699996,2
1694210100000536,62630336,2458380.8075096859,58380.303368100002,20.0226898,0.102538675,0,zr,22.416890200000001,38.7029444,0.796999991,-0.00200000009,20180919303356,1694,0xa,0x1,21.4500008,26.2679729,0.0223148391,0.0936212391,3.92738184e-06,30,1.10300004,2
1694210100000536,62931857,2458383.8228792641,58383.318576400001,20.0363064,0.103598699,0,zr,22.416899900000001,38.702935799999999,0.802999973,0.0549999997,20180922318553,1694,0xa,0x1,21.0900002,26.2273331,0.0275221076,0.097295247,6.01853026e-06,30,1.05299997,2
1694210100000536,63236017,2458386.8646280542,58386.360173599998,19.8870621,0.0924992189,0,zr,22.416876899999998,38.7029067,0.628000021,0.0280000009,20180925360093,1694,0xa,0x1,20.3199997,26.2521477,0.0248861779,0.105696425,4.9158557e-06,30,1.00399995,2
1694210100000536,66934135,2458423.8466260671,58423.341354199998,19.9102287,0.0941480324,0,zr,22.417007099999999,38.702936100000002,0.694000006,-0.0469999984,20181101341343,1694,0xa,0x1,20.8199997,26.1546135,0.0201638304,0.0791796744,3.15249031e-06,30,1.07299995,2
1694210100000536,67126340,2458425.7686612005,58425.263402800003,20.1492767,0.112766907,0,zr,22.416963599999999,38.702941299999999,0.488000005,-0.0109999999,20181103263380,1694,0xa,0x1,21.2299995,26.0787106,0.0247942191,0.102764301,4.77049571e-06,30,1.00100005,2
1694210100000536,67528491,2458429.7901307214,58429.284918999998,20.5437069,0.148795724,0,zr,22.416946500000002,38.703022500000003,0.774999976,0.0879999995,20181107284907,1694,0xa,0x1,21.2399998,26.2390118,0.0230346844,0.112152539,4.11086057e-06,30,1.01400006,2
1694210100000536,67732807,2458431.8332571606,58431.328078699997,19.9762897,0.098998405,0,zr,22.417182400000002,38.702756000000001,0.800000012,0.0869999975,20181109328056,1694,0xa,0x1,20.2999992,26.2167625,0.0278111715,0.0986813009,5.98357337e-06,30,1.09300005,2
1694210100000536,67831783,2458432.8229956394,58432.317835599999,20.1884022,0.116098665,0,zr,22.416907500000001,38.702914200000002,0.349000007,0.0260000005,20181110317824,1694,0xa,0x1,21,26.2490025,0.0208341312,0.0984192789,3.36192966e-06,30,1.07500005,2
1694210100000536,68128452,2458435.7896214318,58435.284525499999,20.2087898,0.11786662,0,zr,22.416815400000001,38.702990200000002,0.882000029,-0.0329999998,20181113284479,1694,0xa,0x1,20.4200001,26.2571392,0.0257191379,0.105705187,5.12883571e-06,30,1.03199995,2
1694210100000536,68328320,2458437.7882512654,58437.283206,20.1815338,0.115507916,0,zr,22.416800299999998,38.702922200000003,0.921999991,0.0949999988,20181115283183,1694,0xa,0x1,21.1399994,26.2611523,0.0199581478,0.100698166,3.08498375e-06,30,1.03699994,2
