5.698422210720000294e+04 1.972100000000000009e+01 1.170000000000000068e-01
5.698424784720000025e+04 2.031599999999999895e+01 1.260000000000000009e-01
5.704210752720000164e+04 1.787699999999999889e+01 3.099999999999999978e-02
5.704212371719999646e+04 1.796000000000000085e+01 3.200000000000000067e-02
5.692150176720000309e+04 1.986499999999999844e+01 8.500000000000000611e-02
5.692251561719999881e+04 2.009600000000000009e+01 8.400000000000000522e-02
5.692248881719999918e+04 2.017699999999999960e+01 7.900000000000000078e-02
5.692349938719999773e+04 2.006299999999999883e+01 8.300000000000000433e-02
5.692448682720000215e+04 2.005000000000000071e+01 7.699999999999999900e-02
5.692451355719999992e+04 2.000199999999999889e+01 8.100000000000000255e-02
5.693245722720000049e+04 1.997299999999999898e+01 9.099999999999999756e-02
5.693248145720000321e+04 2.017999999999999972e+01 1.150000000000000050e-01
5.693447878720000153e+04 2.014000000000000057e+01 2.409999999999999920e-01
5.693450703719999728e+04 1.990399999999999991e+01 2.439999999999999947e-01
5.694250388720000046e+04 1.979700000000000060e+01 1.479999999999999927e-01
5.694347546719999809e+04 2.020499999999999829e+01 1.809999999999999942e-01
5.694349418719999812e+04 1.997800000000000153e+01 1.650000000000000078e-01
5.694442713720000029e+04 1.992899999999999849e+01 8.999999999999999667e-02
5.694445518720000109e+04 2.008099999999999952e+01 9.800000000000000377e-02
5.694645956719999958e+04 2.013400000000000034e+01 9.199999999999999845e-02
5.694941441720000148e+04 2.008899999999999864e+01 8.599999999999999312e-02
5.694944064719999733e+04 1.994399999999999906e+01 8.000000000000000167e-02
5.695041036719999829e+04 1.995499999999999829e+01 7.299999999999999545e-02
5.695043662719999702e+04 2.007199999999999918e+01 8.300000000000000433e-02
5.624413919719999831e+04 1.974099999999999966e+01 3.469999999999999751e-01
5.624419726719999744e+04 1.989600000000000080e+01 3.469999999999999751e-01
5.691150616720000107e+04 2.030699999999999861e+01 2.169999999999999984e-01
5.690546335720000206e+04 2.000900000000000034e+01 6.199999999999999956e-02
5.690550105720000283e+04 1.987300000000000111e+01 6.600000000000000311e-02
5.690445988719999878e+04 2.005399999999999849e+01 6.900000000000000577e-02
5.690449215720000211e+04 1.996099999999999852e+01 7.000000000000000666e-02
5.690347161719999713e+04 2.002599999999999980e+01 7.099999999999999367e-02
5.690350565720000304e+04 1.995400000000000063e+01 7.799999999999999989e-02
5.691249318720000156e+04 1.980199999999999960e+01 2.780000000000000249e-01
5.691251289720000204e+04 2.008099999999999952e+01 2.919999999999999818e-01
5.691552656720000232e+04 1.997899999999999920e+01 2.039999999999999869e-01
5.691548799719999806e+04 2.000700000000000145e+01 1.000000000000000056e-01
5.691448947719999705e+04 1.992599999999999838e+01 1.110000000000000014e-01
5.692051988719999645e+04 2.021099999999999852e+01 9.900000000000000466e-02
5.692146922720000293e+04 1.992000000000000171e+01 7.399999999999999634e-02
5.695142790719999903e+04 1.984199999999999875e+01 7.599999999999999811e-02
5.695145425719999912e+04 2.000799999999999912e+01 8.300000000000000433e-02
5.695240873719999945e+04 2.006200000000000117e+01 7.799999999999999989e-02
5.695243520719999651e+04 2.007000000000000028e+01 7.900000000000000078e-02
5.695340330720000202e+04 2.006800000000000139e+01 1.350000000000000089e-01
5.695342968719999772e+04 2.001099999999999923e+01 1.390000000000000124e-01
5.695442079720000038e+04 2.000400000000000134e+01 7.699999999999999900e-02
5.695444735719999881e+04 2.020100000000000051e+01 8.799999999999999489e-02
5.695540499719999934e+04 1.990200000000000102e+01 7.699999999999999900e-02
5.695543153719999827e+04 1.989699999999999847e+01 9.099999999999999756e-02
5.695840461720000167e+04 2.018199999999999861e+01 8.899999999999999578e-02
5.695843088719999650e+04 1.991499999999999915e+01 9.500000000000000111e-02
5.693151503719999891e+04 1.985800000000000054e+01 9.700000000000000289e-02
5.704310555719999684e+04 1.777299999999999969e+01 2.800000000000000058e-02
5.704312220720000187e+04 1.787600000000000122e+01 2.900000000000000147e-02
5.704410455720000027e+04 1.792000000000000171e+01 1.340000000000000080e-01
5.704412079719999747e+04 6.169100000000000250e+01 1.340000000000000080e-01
5.698623188720000326e+04 2.005699999999999861e+01 1.620000000000000051e-01
5.698625781719999941e+04 2.021600000000000108e+01 1.630000000000000060e-01
5.698723790719999670e+04 2.007000000000000028e+01 7.799999999999999989e-02
5.698721164719999797e+04 1.993700000000000117e+01 7.900000000000000078e-02
5.704610554720000073e+04 1.542300000000000004e+01 2.900000000000000147e-02
5.704612183720000030e+04 1.543200000000000038e+01 2.900000000000000147e-02
5.698023518719999993e+04 1.996799999999999997e+01 9.700000000000000289e-02
5.698026068720000330e+04 2.002199999999999847e+01 9.199999999999999845e-02
5.698122172719999799e+04 2.011599999999999966e+01 9.500000000000000111e-02
5.698124760719999904e+04 2.007600000000000051e+01 8.200000000000000344e-02
